Datetime,Temprature,day_of_year,day_of_month,day_of_week,hour,kWh
2021-06-06 15:00:00,2,157,6,6,15,1140
2021-06-06 16:00:00,2,157,6,6,16,840
2021-06-06 17:00:00,2,157,6,6,17,1210
2021-06-06 18:00:00,2,157,6,6,18,1640
2021-06-06 19:00:00,2,157,6,6,19,1570
2021-06-06 20:00:00,2,157,6,6,20,2060
2021-06-06 21:00:00,2,157,6,6,21,2160
2021-06-06 22:00:00,2,157,6,6,22,2260
2021-06-06 23:00:00,2,157,6,6,23,1190
2021-06-07 00:00:00,2,158,7,0,0,1690
2021-06-07 01:00:00,2,158,7,0,1,2420
2021-06-07 02:00:00,2,158,7,0,2,2450
2021-06-07 03:00:00,2,158,7,0,3,2450
2021-06-07 04:00:00,2,158,7,0,4,1680
2021-06-07 05:00:00,2,158,7,0,5,1190
2021-06-07 06:00:00,2,158,7,0,6,560
2021-06-07 07:00:00,2,158,7,0,7,470
2021-06-07 08:00:00,2,158,7,0,8,530
2021-06-07 09:00:00,2,158,7,0,9,500
2021-06-07 10:00:00,2,158,7,0,10,670
2021-06-07 11:00:00,2,158,7,0,11,580
2021-06-07 12:00:00,2,158,7,0,12,730
2021-06-07 13:00:00,2,158,7,0,13,930
2021-06-07 14:00:00,2,158,7,0,14,890
2021-06-07 15:00:00,2,158,7,0,15,670
2021-06-07 16:00:00,2,158,7,0,16,550
2021-06-07 17:00:00,2,158,7,0,17,960
2021-06-07 18:00:00,2,158,7,0,18,640
2021-06-07 19:00:00,2,158,7,0,19,1190
2021-06-07 20:00:00,2,158,7,0,20,1850
2021-06-07 21:00:00,2,158,7,0,21,2650
2021-06-07 22:00:00,2,158,7,0,22,1370
2021-06-07 23:00:00,2,158,7,0,23,1540
2021-06-08 00:00:00,2,159,8,1,0,1640
2021-06-08 01:00:00,2,159,8,1,1,950
2021-06-08 02:00:00,2,159,8,1,2,1000
2021-06-08 03:00:00,2,159,8,1,3,680
2021-06-08 04:00:00,2,159,8,1,4,710
2021-06-08 05:00:00,2,159,8,1,5,660
2021-06-08 06:00:00,2,159,8,1,6,680
2021-06-08 07:00:00,2,159,8,1,7,710
2021-06-08 08:00:00,2,159,8,1,8,680
2021-06-08 09:00:00,2,159,8,1,9,1070
2021-06-08 10:00:00,2,159,8,1,10,810
2021-06-08 11:00:00,2,159,8,1,11,800
2021-06-08 12:00:00,2,159,8,1,12,580
2021-06-08 13:00:00,2,159,8,1,13,660
2021-06-08 14:00:00,2,159,8,1,14,710
2021-06-08 15:00:00,2,159,8,1,15,920
2021-06-08 16:00:00,2,159,8,1,16,950
2021-06-08 17:00:00,2,159,8,1,17,990
2021-06-08 18:00:00,2,159,8,1,18,670
2021-06-08 19:00:00,2,159,8,1,19,770
2021-06-08 20:00:00,2,159,8,1,20,1870
2021-06-08 21:00:00,2,159,8,1,21,2010
2021-06-08 22:00:00,2,159,8,1,22,2330
2021-06-08 23:00:00,2,159,8,1,23,1700
2021-06-09 00:00:00,2,160,9,2,0,1200
2021-06-09 01:00:00,2,160,9,2,1,1180
2021-06-09 02:00:00,2,160,9,2,2,1220
2021-06-09 03:00:00,2,160,9,2,3,1300
2021-06-09 04:00:00,2,160,9,2,4,660
2021-06-09 05:00:00,2,160,9,2,5,680
2021-06-09 06:00:00,2,160,9,2,6,590
2021-06-09 07:00:00,2,160,9,2,7,650
2021-06-09 08:00:00,2,160,9,2,8,640
2021-06-09 09:00:00,2,160,9,2,9,790
2021-06-09 10:00:00,2,160,9,2,10,770
2021-06-09 11:00:00,2,160,9,2,11,710
2021-06-09 12:00:00,2,160,9,2,12,730
2021-06-09 13:00:00,2,160,9,2,13,1010
2021-06-09 14:00:00,2,160,9,2,14,850
2021-06-09 15:00:00,2,160,9,2,15,1020
2021-06-09 16:00:00,2,160,9,2,16,1480
2021-06-09 17:00:00,2,160,9,2,17,790
2021-06-09 18:00:00,2,160,9,2,18,970
2021-06-09 19:00:00,2,160,9,2,19,930
2021-06-09 20:00:00,2,160,9,2,20,2080
2021-06-09 21:00:00,2,160,9,2,21,2660
2021-06-09 22:00:00,2,160,9,2,22,1990
2021-06-09 23:00:00,2,160,9,2,23,1210
2021-06-10 00:00:00,2,161,10,3,0,1100
2021-06-10 01:00:00,2,161,10,3,1,1230
2021-06-10 02:00:00,2,161,10,3,2,580
2021-06-10 03:00:00,2,161,10,3,3,660
2021-06-10 04:00:00,2,161,10,3,4,1270
2021-06-10 05:00:00,2,161,10,3,5,620
2021-06-10 06:00:00,2,161,10,3,6,700
2021-06-10 07:00:00,2,161,10,3,7,650
2021-06-10 08:00:00,2,161,10,3,8,910
2021-06-10 09:00:00,2,161,10,3,9,690
2021-06-10 10:00:00,2,161,10,3,10,620
2021-06-10 11:00:00,2,161,10,3,11,590
2021-06-10 12:00:00,2,161,10,3,12,530
2021-06-10 13:00:00,2,161,10,3,13,560
2021-06-10 14:00:00,2,161,10,3,14,560
2021-06-10 15:00:00,2,161,10,3,15,680
2021-06-10 16:00:00,2,161,10,3,16,740
2021-06-10 17:00:00,2,161,10,3,17,1000
2021-06-10 18:00:00,2,161,10,3,18,1330
2021-06-10 19:00:00,2,161,10,3,19,810
2021-06-10 20:00:00,2,161,10,3,20,970
2021-06-10 21:00:00,2,161,10,3,21,780
2021-06-10 22:00:00,2,161,10,3,22,700
2021-06-10 23:00:00,2,161,10,3,23,660
2021-06-11 00:00:00,2,162,11,4,0,1500
2021-06-11 01:00:00,2,162,11,4,1,2110
2021-06-11 02:00:00,2,162,11,4,2,2160
2021-06-11 03:00:00,2,162,11,4,3,2120
2021-06-11 04:00:00,2,162,11,4,4,1350
2021-06-11 05:00:00,2,162,11,4,5,550
2021-06-11 06:00:00,2,162,11,4,6,500
2021-06-11 07:00:00,2,162,11,4,7,440
2021-06-11 08:00:00,2,162,11,4,8,470
2021-06-11 09:00:00,2,162,11,4,9,570
2021-06-11 10:00:00,2,162,11,4,10,560
2021-06-11 11:00:00,2,162,11,4,11,660
2021-06-11 12:00:00,2,162,11,4,12,630
2021-06-11 13:00:00,2,162,11,4,13,1180
2021-06-11 14:00:00,2,162,11,4,14,1120
2021-06-11 15:00:00,2,162,11,4,15,780
2021-06-11 16:00:00,2,162,11,4,16,660
2021-06-11 17:00:00,2,162,11,4,17,670
2021-06-11 18:00:00,2,162,11,4,18,750
2021-06-11 19:00:00,2,162,11,4,19,690
2021-06-11 20:00:00,2,162,11,4,20,860
2021-06-11 21:00:00,2,162,11,4,21,860
2021-06-11 22:00:00,2,162,11,4,22,780
2021-06-11 23:00:00,2,162,11,4,23,740
2021-06-12 00:00:00,2,163,12,5,0,670
2021-06-12 01:00:00,2,163,12,5,1,660
2021-06-12 02:00:00,2,163,12,5,2,680
2021-06-12 03:00:00,2,163,12,5,3,660
2021-06-12 04:00:00,2,163,12,5,4,640
2021-06-12 05:00:00,2,163,12,5,5,660
2021-06-12 06:00:00,2,163,12,5,6,640
2021-06-12 07:00:00,2,163,12,5,7,630
2021-06-12 08:00:00,2,163,12,5,8,610
2021-06-12 09:00:00,2,163,12,5,9,730
2021-06-12 10:00:00,2,163,12,5,10,560
2021-06-12 11:00:00,2,163,12,5,11,570
2021-06-12 12:00:00,2,163,12,5,12,570
2021-06-12 13:00:00,2,163,12,5,13,650
2021-06-12 14:00:00,2,163,12,5,14,700
2021-06-12 15:00:00,2,163,12,5,15,770
2021-06-12 16:00:00,2,163,12,5,16,870
2021-06-12 17:00:00,2,163,12,5,17,1060
2021-06-12 18:00:00,2,163,12,5,18,880
2021-06-12 19:00:00,2,163,12,5,19,850
2021-06-12 20:00:00,2,163,12,5,20,890
2021-06-12 21:00:00,2,163,12,5,21,840
2021-06-12 22:00:00,2,163,12,5,22,810
2021-06-12 23:00:00,2,163,12,5,23,850
2021-06-13 00:00:00,2,164,13,6,0,790
2021-06-13 01:00:00,2,164,13,6,1,740
2021-06-13 02:00:00,2,164,13,6,2,650
2021-06-13 03:00:00,2,164,13,6,3,690
2021-06-13 04:00:00,2,164,13,6,4,750
2021-06-13 05:00:00,2,164,13,6,5,660
2021-06-13 06:00:00,2,164,13,6,6,690
2021-06-13 07:00:00,2,164,13,6,7,710
2021-06-13 08:00:00,2,164,13,6,8,730
2021-06-13 09:00:00,2,164,13,6,9,930
2021-06-13 10:00:00,2,164,13,6,10,630
2021-06-13 11:00:00,2,164,13,6,11,790
2021-06-13 12:00:00,2,164,13,6,12,870
2021-06-13 13:00:00,2,164,13,6,13,890
2021-06-13 14:00:00,2,164,13,6,14,860
2021-06-13 15:00:00,2,164,13,6,15,940
2021-06-13 16:00:00,2,164,13,6,16,940
2021-06-13 17:00:00,2,164,13,6,17,930
2021-06-13 18:00:00,2,164,13,6,18,950
2021-06-13 19:00:00,2,164,13,6,19,790
2021-06-13 20:00:00,2,164,13,6,20,890
2021-06-13 21:00:00,2,164,13,6,21,880
2021-06-13 22:00:00,2,164,13,6,22,740
2021-06-13 23:00:00,2,164,13,6,23,670
2021-06-14 00:00:00,2,165,14,0,0,1410
2021-06-14 01:00:00,2,165,14,0,1,2150
2021-06-14 02:00:00,2,165,14,0,2,2110
2021-06-14 03:00:00,2,165,14,0,3,2170
2021-06-14 04:00:00,2,165,14,0,4,1440
2021-06-14 05:00:00,2,165,14,0,5,560
2021-06-14 06:00:00,2,165,14,0,6,650
2021-06-14 07:00:00,2,165,14,0,7,590
2021-06-14 08:00:00,2,165,14,0,8,670
2021-06-14 09:00:00,2,165,14,0,9,920
2021-06-14 10:00:00,2,165,14,0,10,1670
2021-06-14 11:00:00,2,165,14,0,11,1390
2021-06-14 12:00:00,2,165,14,0,12,1080
2021-06-14 13:00:00,2,165,14,0,13,730
2021-06-14 14:00:00,2,165,14,0,14,630
2021-06-14 15:00:00,2,165,14,0,15,590
2021-06-14 16:00:00,2,165,14,0,16,690
2021-06-14 17:00:00,2,165,14,0,17,810
2021-06-14 18:00:00,2,165,14,0,18,730
2021-06-14 19:00:00,2,165,14,0,19,710
2021-06-14 20:00:00,2,165,14,0,20,780
2021-06-14 21:00:00,2,165,14,0,21,760
2021-06-14 22:00:00,2,165,14,0,22,670
2021-06-14 23:00:00,2,165,14,0,23,800
2021-06-15 00:00:00,2,166,15,1,0,760
2021-06-15 01:00:00,2,166,15,1,1,880
2021-06-15 02:00:00,2,166,15,1,2,790
2021-06-15 03:00:00,2,166,15,1,3,760
2021-06-15 04:00:00,2,166,15,1,4,760
2021-06-15 05:00:00,2,166,15,1,5,760
2021-06-15 06:00:00,2,166,15,1,6,820
2021-06-15 07:00:00,2,166,15,1,7,850
2021-06-15 08:00:00,2,166,15,1,8,840
2021-06-15 09:00:00,2,166,15,1,9,870
2021-06-15 10:00:00,2,166,15,1,10,860
2021-06-15 11:00:00,2,166,15,1,11,730
2021-06-15 12:00:00,2,166,15,1,12,470
2021-06-15 13:00:00,2,166,15,1,13,540
2021-06-15 14:00:00,2,166,15,1,14,580
2021-06-15 15:00:00,2,166,15,1,15,610
2021-06-15 16:00:00,2,166,15,1,16,690
2021-06-15 17:00:00,2,166,15,1,17,630
2021-06-15 18:00:00,2,166,15,1,18,530
2021-06-15 19:00:00,2,166,15,1,19,351
2021-06-15 20:00:00,2,166,15,1,20,594
2021-06-15 21:00:00,2,166,15,1,21,667
2021-06-15 22:00:00,2,166,15,1,22,588
2021-06-15 23:00:00,2,166,15,1,23,490
2021-06-16 00:00:00,2,167,16,2,0,440
2021-06-16 01:00:00,2,167,16,2,1,460
2021-06-16 02:00:00,2,167,16,2,2,450
2021-06-16 03:00:00,2,167,16,2,3,440
2021-06-16 04:00:00,2,167,16,2,4,440
2021-06-16 05:00:00,2,167,16,2,5,470
2021-06-16 06:00:00,2,167,16,2,6,420
2021-06-16 07:00:00,2,167,16,2,7,490
2021-06-16 08:00:00,2,167,16,2,8,500
2021-06-16 09:00:00,2,167,16,2,9,720
2021-06-16 10:00:00,2,167,16,2,10,530
2021-06-16 11:00:00,2,167,16,2,11,570
2021-06-16 12:00:00,2,167,16,2,12,590
2021-06-16 13:00:00,2,167,16,2,13,650
2021-06-16 14:00:00,2,167,16,2,14,770
2021-06-16 15:00:00,2,167,16,2,15,660
2021-06-16 16:00:00,2,167,16,2,16,710
2021-06-16 17:00:00,2,167,16,2,17,650
2021-06-16 18:00:00,2,167,16,2,18,520
2021-06-16 19:00:00,2,167,16,2,19,470
2021-06-16 20:00:00,2,167,16,2,20,1450
2021-06-16 21:00:00,2,167,16,2,21,1170
2021-06-16 22:00:00,2,167,16,2,22,820
2021-06-16 23:00:00,2,167,16,2,23,540
2021-06-17 00:00:00,2,168,17,3,0,460
2021-06-17 01:00:00,2,168,17,3,1,470
2021-06-17 02:00:00,2,168,17,3,2,470
2021-06-17 03:00:00,2,168,17,3,3,440
2021-06-17 04:00:00,2,168,17,3,4,430
2021-06-17 05:00:00,2,168,17,3,5,430
2021-06-17 06:00:00,2,168,17,3,6,450
2021-06-17 07:00:00,2,168,17,3,7,460
2021-06-17 08:00:00,2,168,17,3,8,490
2021-06-17 09:00:00,2,168,17,3,9,580
2021-06-17 10:00:00,2,168,17,3,10,510
2021-06-17 11:00:00,2,168,17,3,11,670
2021-06-17 12:00:00,2,168,17,3,12,410
2021-06-17 13:00:00,2,168,17,3,13,510
2021-06-17 14:00:00,2,168,17,3,14,470
2021-06-17 15:00:00,2,168,17,3,15,480
2021-06-17 16:00:00,2,168,17,3,16,490
2021-06-17 17:00:00,2,168,17,3,17,440
2021-06-17 18:00:00,2,168,17,3,18,500
2021-06-17 19:00:00,2,168,17,3,19,540
2021-06-17 20:00:00,2,168,17,3,20,710
2021-06-17 21:00:00,2,168,17,3,21,630
2021-06-17 22:00:00,2,168,17,3,22,810
2021-06-17 23:00:00,2,168,17,3,23,760
2021-06-18 00:00:00,2,169,18,4,0,1640
2021-06-18 01:00:00,2,169,18,4,1,2300
2021-06-18 02:00:00,2,169,18,4,2,2350
2021-06-18 03:00:00,2,169,18,4,3,2880
2021-06-18 04:00:00,2,169,18,4,4,1970
2021-06-18 05:00:00,2,169,18,4,5,810
2021-06-18 06:00:00,2,169,18,4,6,910
2021-06-18 07:00:00,2,169,18,4,7,830
2021-06-18 08:00:00,2,169,18,4,8,960
2021-06-18 09:00:00,2,169,18,4,9,1160
2021-06-18 10:00:00,2,169,18,4,10,1130
2021-06-18 11:00:00,2,169,18,4,11,1050
2021-06-18 12:00:00,2,169,18,4,12,780
2021-06-18 13:00:00,2,169,18,4,13,910
2021-06-18 14:00:00,2,169,18,4,14,820
2021-06-18 15:00:00,2,169,18,4,15,710
2021-06-18 16:00:00,2,169,18,4,16,780
2021-06-18 17:00:00,2,169,18,4,17,640
2021-06-18 18:00:00,2,169,18,4,18,1010
2021-06-18 19:00:00,2,169,18,4,19,620
2021-06-18 20:00:00,2,169,18,4,20,700
2021-06-18 21:00:00,2,169,18,4,21,870
2021-06-18 22:00:00,2,169,18,4,22,750
2021-06-18 23:00:00,2,169,18,4,23,810
2021-06-19 00:00:00,2,170,19,5,0,730
2021-06-19 01:00:00,2,170,19,5,1,690
2021-06-19 02:00:00,2,170,19,5,2,470
2021-06-19 03:00:00,2,170,19,5,3,470
2021-06-19 04:00:00,2,170,19,5,4,480
2021-06-19 05:00:00,2,170,19,5,5,470
2021-06-19 06:00:00,2,170,19,5,6,670
2021-06-19 07:00:00,2,170,19,5,7,710
2021-06-19 08:00:00,2,170,19,5,8,650
2021-06-19 09:00:00,2,170,19,5,9,660
2021-06-19 10:00:00,2,170,19,5,10,750
2021-06-19 11:00:00,2,170,19,5,11,630
2021-06-19 12:00:00,2,170,19,5,12,600
2021-06-19 13:00:00,2,170,19,5,13,600
2021-06-19 14:00:00,2,170,19,5,14,720
2021-06-19 15:00:00,2,170,19,5,15,870
2021-06-19 16:00:00,2,170,19,5,16,700
2021-06-19 17:00:00,2,170,19,5,17,710
2021-06-19 18:00:00,2,170,19,5,18,540
2021-06-19 19:00:00,2,170,19,5,19,610
2021-06-19 20:00:00,2,170,19,5,20,700
2021-06-19 21:00:00,2,170,19,5,21,680
2021-06-19 22:00:00,2,170,19,5,22,680
2021-06-19 23:00:00,2,170,19,5,23,800
2021-06-20 00:00:00,2,171,20,6,0,830
2021-06-20 01:00:00,2,171,20,6,1,670
2021-06-20 02:00:00,2,171,20,6,2,680
2021-06-20 03:00:00,2,171,20,6,3,670
2021-06-20 04:00:00,2,171,20,6,4,620
2021-06-20 05:00:00,2,171,20,6,5,650
2021-06-20 06:00:00,2,171,20,6,6,620
2021-06-20 07:00:00,2,171,20,6,7,620
2021-06-20 08:00:00,2,171,20,6,8,640
2021-06-20 09:00:00,2,171,20,6,9,640
2021-06-20 10:00:00,2,171,20,6,10,760
2021-06-20 11:00:00,2,171,20,6,11,660
2021-06-20 12:00:00,2,171,20,6,12,670
2021-06-20 13:00:00,2,171,20,6,13,820
2021-06-20 14:00:00,2,171,20,6,14,680
2021-06-20 15:00:00,2,171,20,6,15,630
2021-06-20 16:00:00,2,171,20,6,16,660
2021-06-20 17:00:00,2,171,20,6,17,700
2021-06-20 18:00:00,2,171,20,6,18,790
2021-06-20 19:00:00,2,171,20,6,19,1130
2021-06-20 20:00:00,2,171,20,6,20,2220
2021-06-20 21:00:00,2,171,20,6,21,2740
2021-06-20 22:00:00,2,171,20,6,22,2650
2021-06-20 23:00:00,2,171,20,6,23,2040
2021-06-21 00:00:00,2,172,21,0,0,1780
2021-06-21 01:00:00,2,172,21,0,1,1220
2021-06-21 02:00:00,2,172,21,0,2,1200
2021-06-21 03:00:00,2,172,21,0,3,1120
2021-06-21 04:00:00,2,172,21,0,4,1000
2021-06-21 05:00:00,2,172,21,0,5,1030
2021-06-21 06:00:00,2,172,21,0,6,650
2021-06-21 07:00:00,2,172,21,0,7,710
2021-06-21 08:00:00,2,172,21,0,8,1410
2021-06-21 09:00:00,2,172,21,0,9,1030
2021-06-21 10:00:00,2,172,21,0,10,950
2021-06-21 11:00:00,2,172,21,0,11,750
2021-06-21 12:00:00,2,172,21,0,12,580
2021-06-21 13:00:00,2,172,21,0,13,970
2021-06-21 14:00:00,2,172,21,0,14,620
2021-06-21 15:00:00,2,172,21,0,15,740
2021-06-21 16:00:00,2,172,21,0,16,750
2021-06-21 17:00:00,2,172,21,0,17,1090
2021-06-21 18:00:00,2,172,21,0,18,760
2021-06-21 19:00:00,2,172,21,0,19,900
2021-06-21 20:00:00,2,172,21,0,20,970
2021-06-21 21:00:00,2,172,21,0,21,930
2021-06-21 22:00:00,2,172,21,0,22,760
2021-06-21 23:00:00,2,172,21,0,23,650
2021-06-22 00:00:00,2,173,22,1,0,600
2021-06-22 01:00:00,2,173,22,1,1,620
2021-06-22 02:00:00,2,173,22,1,2,520
2021-06-22 03:00:00,2,173,22,1,3,460
2021-06-22 04:00:00,2,173,22,1,4,450
2021-06-22 05:00:00,2,173,22,1,5,470
2021-06-22 06:00:00,2,173,22,1,6,450
2021-06-22 07:00:00,2,173,22,1,7,490
2021-06-22 08:00:00,2,173,22,1,8,670
2021-06-22 09:00:00,2,173,22,1,9,910
2021-06-22 10:00:00,2,173,22,1,10,1060
2021-06-22 11:00:00,2,173,22,1,11,640
2021-06-22 12:00:00,2,173,22,1,12,450
2021-06-22 13:00:00,2,173,22,1,13,470
2021-06-22 14:00:00,2,173,22,1,14,530
2021-06-22 15:00:00,2,173,22,1,15,570
2021-06-22 16:00:00,2,173,22,1,16,630
2021-06-22 17:00:00,2,173,22,1,17,740
2021-06-22 18:00:00,2,173,22,1,18,600
2021-06-22 19:00:00,2,173,22,1,19,510
2021-06-22 20:00:00,2,173,22,1,20,660
2021-06-22 21:00:00,2,173,22,1,21,690
2021-06-22 22:00:00,2,173,22,1,22,540
2021-06-22 23:00:00,2,173,22,1,23,510
2021-06-23 00:00:00,2,174,23,2,0,480
2021-06-23 01:00:00,2,174,23,2,1,480
2021-06-23 02:00:00,2,174,23,2,2,480
2021-06-23 03:00:00,2,174,23,2,3,480
2021-06-23 04:00:00,2,174,23,2,4,470
2021-06-23 05:00:00,2,174,23,2,5,450
2021-06-23 06:00:00,2,174,23,2,6,480
2021-06-23 07:00:00,2,174,23,2,7,520
2021-06-23 08:00:00,2,174,23,2,8,1340
2021-06-23 09:00:00,2,174,23,2,9,890
2021-06-23 10:00:00,2,174,23,2,10,1250
2021-06-23 11:00:00,2,174,23,2,11,1090
2021-06-23 12:00:00,2,174,23,2,12,930
2021-06-23 13:00:00,2,174,23,2,13,600
2021-06-23 14:00:00,2,174,23,2,14,720
2021-06-23 15:00:00,2,174,23,2,15,450
2021-06-23 16:00:00,2,174,23,2,16,550
2021-06-23 17:00:00,2,174,23,2,17,470
2021-06-23 18:00:00,2,174,23,2,18,440
2021-06-23 19:00:00,2,174,23,2,19,590
2021-06-23 20:00:00,2,174,23,2,20,620
2021-06-23 21:00:00,2,174,23,2,21,640
2021-06-23 22:00:00,2,174,23,2,22,570
2021-06-23 23:00:00,2,174,23,2,23,580
2021-06-24 00:00:00,2,175,24,3,0,660
2021-06-24 01:00:00,2,175,24,3,1,680
2021-06-24 02:00:00,2,175,24,3,2,610
2021-06-24 03:00:00,2,175,24,3,3,660
2021-06-24 04:00:00,2,175,24,3,4,640
2021-06-24 05:00:00,2,175,24,3,5,760
2021-06-24 06:00:00,2,175,24,3,6,660
2021-06-24 07:00:00,2,175,24,3,7,590
2021-06-24 08:00:00,2,175,24,3,8,710
2021-06-24 09:00:00,2,175,24,3,9,880
2021-06-24 10:00:00,2,175,24,3,10,720
2021-06-24 11:00:00,2,175,24,3,11,680
2021-06-24 12:00:00,2,175,24,3,12,550
2021-06-24 13:00:00,2,175,24,3,13,710
2021-06-24 14:00:00,2,175,24,3,14,470
2021-06-24 15:00:00,2,175,24,3,15,830
2021-06-24 16:00:00,2,175,24,3,16,890
2021-06-24 17:00:00,2,175,24,3,17,650
2021-06-24 18:00:00,2,175,24,3,18,680
2021-06-24 19:00:00,2,175,24,3,19,620
2021-06-24 20:00:00,2,175,24,3,20,820
2021-06-24 21:00:00,2,175,24,3,21,930
2021-06-24 22:00:00,2,175,24,3,22,760
2021-06-24 23:00:00,2,175,24,3,23,720
2021-06-25 00:00:00,2,176,25,4,0,650
2021-06-25 01:00:00,2,176,25,4,1,710
2021-06-25 02:00:00,2,176,25,4,2,1680
2021-06-25 03:00:00,2,176,25,4,3,2250
2021-06-25 04:00:00,2,176,25,4,4,2070
2021-06-25 05:00:00,2,176,25,4,5,640
2021-06-25 06:00:00,2,176,25,4,6,710
2021-06-25 07:00:00,2,176,25,4,7,620
2021-06-25 08:00:00,2,176,25,4,8,670
2021-06-25 09:00:00,2,176,25,4,9,750
2021-06-25 10:00:00,2,176,25,4,10,640
2021-06-25 11:00:00,2,176,25,4,11,670
2021-06-25 12:00:00,2,176,25,4,12,700
2021-06-25 13:00:00,2,176,25,4,13,800
2021-06-25 14:00:00,2,176,25,4,14,930
2021-06-25 15:00:00,2,176,25,4,15,730
2021-06-25 16:00:00,2,176,25,4,16,660
2021-06-25 17:00:00,2,176,25,4,17,890
2021-06-25 18:00:00,2,176,25,4,18,970
2021-06-25 19:00:00,2,176,25,4,19,870
2021-06-25 20:00:00,2,176,25,4,20,920
2021-06-25 21:00:00,2,176,25,4,21,900
2021-06-25 22:00:00,2,176,25,4,22,750
2021-06-25 23:00:00,2,176,25,4,23,750
2021-06-26 00:00:00,2,177,26,5,0,730
2021-06-26 01:00:00,2,177,26,5,1,710
2021-06-26 02:00:00,2,177,26,5,2,700
2021-06-26 03:00:00,2,177,26,5,3,730
2021-06-26 04:00:00,2,177,26,5,4,740
2021-06-26 05:00:00,2,177,26,5,5,680
2021-06-26 06:00:00,2,177,26,5,6,700
2021-06-26 07:00:00,2,177,26,5,7,730
2021-06-26 08:00:00,2,177,26,5,8,830
2021-06-26 09:00:00,2,177,26,5,9,710
2021-06-26 10:00:00,2,177,26,5,10,780
2021-06-26 11:00:00,2,177,26,5,11,700
2021-06-26 12:00:00,2,177,26,5,12,700
2021-06-26 13:00:00,2,177,26,5,13,910
2021-06-26 14:00:00,2,177,26,5,14,770
2021-06-26 15:00:00,2,177,26,5,15,730
2021-06-26 16:00:00,2,177,26,5,16,940
2021-06-26 17:00:00,2,177,26,5,17,820
2021-06-26 18:00:00,2,177,26,5,18,1410
2021-06-26 19:00:00,2,177,26,5,19,1170
2021-06-26 20:00:00,2,177,26,5,20,1000
2021-06-26 21:00:00,2,177,26,5,21,860
2021-06-26 22:00:00,2,177,26,5,22,860
2021-06-26 23:00:00,2,177,26,5,23,820
2021-06-27 00:00:00,2,178,27,6,0,820
2021-06-27 01:00:00,2,178,27,6,1,770
2021-06-27 02:00:00,2,178,27,6,2,810
2021-06-27 03:00:00,2,178,27,6,3,760
2021-06-27 04:00:00,2,178,27,6,4,790
2021-06-27 05:00:00,2,178,27,6,5,750
2021-06-27 06:00:00,2,178,27,6,6,710
2021-06-27 07:00:00,2,178,27,6,7,860
2021-06-27 08:00:00,2,178,27,6,8,1030
2021-06-27 09:00:00,2,178,27,6,9,850
2021-06-27 10:00:00,2,178,27,6,10,650
2021-06-27 11:00:00,2,178,27,6,11,730
2021-06-27 12:00:00,2,178,27,6,12,670
2021-06-27 13:00:00,2,178,27,6,13,670
2021-06-27 14:00:00,2,178,27,6,14,720
2021-06-27 15:00:00,2,178,27,6,15,1970
2021-06-27 16:00:00,2,178,27,6,16,1790
2021-06-27 17:00:00,2,178,27,6,17,980
2021-06-27 18:00:00,2,178,27,6,18,1680
2021-06-27 19:00:00,2,178,27,6,19,840
2021-06-27 20:00:00,2,178,27,6,20,2010
2021-06-27 21:00:00,2,178,27,6,21,3930
2021-06-27 22:00:00,2,178,27,6,22,2800
2021-06-27 23:00:00,2,178,27,6,23,2060
2021-06-28 00:00:00,2,179,28,0,0,2150
2021-06-28 01:00:00,2,179,28,0,1,3250
2021-06-28 02:00:00,2,179,28,0,2,2960
2021-06-28 03:00:00,2,179,28,0,3,2980
2021-06-28 04:00:00,2,179,28,0,4,1440
2021-06-28 05:00:00,2,179,28,0,5,1160
2021-06-28 06:00:00,2,179,28,0,6,710
2021-06-28 07:00:00,2,179,28,0,7,810
2021-06-28 08:00:00,2,179,28,0,8,830
2021-06-28 09:00:00,2,179,28,0,9,760
2021-06-28 10:00:00,2,179,28,0,10,800
2021-06-28 11:00:00,2,179,28,0,11,1020
2021-06-28 12:00:00,2,179,28,0,12,920
2021-06-28 13:00:00,2,179,28,0,13,900
2021-06-28 14:00:00,2,179,28,0,14,1130
2021-06-28 15:00:00,2,179,28,0,15,990
2021-06-28 16:00:00,2,179,28,0,16,1630
2021-06-28 17:00:00,2,179,28,0,17,1420
2021-06-28 18:00:00,2,179,28,0,18,1090
2021-06-28 19:00:00,2,179,28,0,19,1510
2021-06-28 20:00:00,2,179,28,0,20,3420
2021-06-28 21:00:00,2,179,28,0,21,3580
2021-06-28 22:00:00,2,179,28,0,22,2520
2021-06-28 23:00:00,2,179,28,0,23,2080
2021-06-29 00:00:00,2,180,29,1,0,1640
2021-06-29 01:00:00,2,180,29,1,1,1420
2021-06-29 02:00:00,2,180,29,1,2,1660
2021-06-29 03:00:00,2,180,29,1,3,1210
2021-06-29 04:00:00,2,180,29,1,4,1350
2021-06-29 05:00:00,2,180,29,1,5,1140
2021-06-29 06:00:00,2,180,29,1,6,680
2021-06-29 07:00:00,2,180,29,1,7,660
2021-06-29 08:00:00,2,180,29,1,8,580
2021-06-29 09:00:00,2,180,29,1,9,726
2021-06-29 10:00:00,2,180,29,1,10,796
2021-06-29 11:00:00,2,180,29,1,11,716
2021-06-29 12:00:00,2,180,29,1,12,465
2021-06-29 13:00:00,2,180,29,1,13,487
2021-06-29 14:00:00,2,180,29,1,14,1610
2021-06-29 15:00:00,2,180,29,1,15,1240
